graphname,clust_min,clust_max,clust_mean,clust_stdev,clust_const,deg_min,deg_max,deg_mean,deg_stdev,deg_const,percent_pos,weight_min,weight_max,weight_mean,weight_stdev,weight_const,chromatic,disconnected,assortativity,avg_neighbor_deg_min,avg_neighbor_deg_max,avg_neighbor_deg_mean,avg_neighbor_deg_stdev,avg_neighbor_deg_const,avg_deg_conn_min,avg_deg_conn_max,avg_deg_conn_mean,avg_deg_conn_stdev,avg_deg_conn_const,core_min,core_max,core_mean,core_stdev,core_const,mis,clust_log_kurtosis,deg_log_kurtosis,weight_log_kurtosis,avg_neighbor_deg_log_kurtosis,avg_deg_conn_log_kurtosis,core_log_kurtosis,clust_log_abs_skew,deg_log_abs_skew,weight_log_abs_skew,avg_neighbor_deg_log_abs_skew,avg_deg_conn_log_abs_skew,core_log_abs_skew,clust_skew_positive,deg_skew_positive,weight_skew_positive,avg_neighbor_deg_skew_positive,avg_deg_conn_skew_positive,core_skew_positive,log_n,log_m,log_norm_ev1,log_norm_ev2,log_ev_ratio,clust_time,degree_time,ppos_time,weight_time,ev_time,chromatic_time,disconnected_time,assortativity_time,avg_neighbor_deg_time,avg_deg_conn_time,core_time,mis_time
g001069.zip,0,0,0,0,1,0.00156495,0.0172144,0.00469484,0.00266788,0,1,0.282313,1,0.37049,0.10208,0,0.00625,0,-0.046774,0.00234742,0.0172144,0.00634064,0.00201189,0,0.00582942,0.0068755,0.00618924,0.000303597,0,0.00156495,0.00312989,0.00279245,0.000643592,0,0.5125,0,1.74466,2.34158,1.86784,1.36968,1.3642,0,0.773575,1.32539,0.765069,0.557813,0.868344,1,1,1,1,1,0,6.46147,6.86693,8.73633,6.16001,2.57632,3.1e-05,1.5e-05,1e-06,1.4e-05,0.000129,6.7e-05,3e-05,2.8e-05,1.9e-05,2.4e-05,4e-05,5.2e-05
g001067.zip,0,1,0.0833333,0.276385,0,0.0322581,0.129032,0.0907258,0.0260541,0,1,1,1,1,0,1,0.09375,0,-0.171004,0.0725806,0.129032,0.10005,0.0117508,0,0.0954301,0.129032,0.106015,0.0135777,0,0.0322581,0.0645161,0.0625,0.00780843,0,0.4375,2.40613,1.31337,0,1.55393,1.16672,2.71248,1.39007,0.306489,0,0.395672,0.701842,1.52927,1,0,1,1,1,0,3.46574,3.80666,2.26556,0.663407,1.60215,1.2e-05,2e-06,0,2e-06,1e-05,5e-06,3e-06,5e-06,4e-06,3e-06,4e-06,2e-06
g001066.zip,0.487066,0.489045,0.487912,0.000581426,0,0.461786,0.497828,0.47852,0.00466269,0,1,1.26371e-05,1,3.2988e-05,0.000375715,0,0.0918597,0,0.999908,0.47833,0.47882,0.478565,6.08118e-05,0,0.478405,0.478694,0.478565,2.82767e-05,0,0.461786,0.464682,0.46468,5.96336e-05,0,0.0019305,1.14089,1.37895,15.5126,1.41032,2.58636,7.44781,0.288264,0.0256572,7.65029,0.0072012,0.0821892,3.68859,1,1,1,1,0,0,8.73488,16.0394,6.02491,3.76744,2.25747,0.809422,0.000143,0.031012,0.349283,1.02273,0.103147,98.6587,0.476128,0.063362,0.337137,0.065846,0.000615
g001065.zip,0,0,0,0,1,0.00501253,0.0100251,0.00952381,0.00106332,0,1,0.0222222,1,0.40076,0.387355,0,0.005,0,0.623688,0.0075188,0.0100251,0.00956976,0.000711569,0,0.0075188,0.00988583,0.00855534,0.000988436,0,0.00501253,0.00501253,0.00501253,0,1,0.455,0,1.88031,0.885274,1.51658,0.916291,0,0,1.05974,0.454455,0.860611,0.350499,0,1,0,1,0,1,1,5.99146,6.63332,6.81603,4.34234,2.47369,2.3e-05,9e-06,2e-06,1.3e-05,8.7e-05,2.6e-05,1.1e-05,2.1e-05,1.4e-05,1.9e-05,2.3e-05,2.4e-05
g001064.zip,0,0,0,0,1,0.000834028,0.0258549,0.00553517,0.0053041,0,1,1,1,1,0,1,0.00166667,0,-0.874292,0.00321697,0.0225188,0.0150475,0.00524086,0,0.00366467,0.0176234,0.00813305,0.0059958,0,0.000834028,0.00417014,0.00322908,0.00102324,0,0.833333,0,1.79875,0,1.51306,0.978686,1.19202,0,1.03,0,0.877139,0.57469,0.538259,1,1,1,0,1,0,7.09008,8.28954,4.54002,1.44518,3.09484,5.8e-05,2.2e-05,5e-06,4.7e-05,0.000339,0.000111,0.000117,6.6e-05,3.9e-05,8.1e-05,8.8e-05,9.5e-05
g001063.zip,0.499332,0.847613,0.683837,0.134536,0,0.233449,0.942509,0.498797,0.213231,0,1,0.148148,1,0.574704,0.25154,0,0.16,0,-0.360624,0.493893,0.741568,0.626554,0.0914892,0,0.493893,0.740106,0.581759,0.079775,0,0.233449,0.325784,0.313786,0.0182349,0,0.467826,0.82094,1.07415,1.02928,0.761319,1.25145,1.71387,0.0694192,0.433538,0.00154075,0.044721,0.735247,0.922854,1,1,0,1,1,0,6.35437,11.3183,7.34585,3.39781,3.94804,0.00288,1.2e-05,0.000113,0.001661,0.010934,0.000567,0.077446,0.001866,0.000281,0.001494,0.000689,0.00013
g001062.zip,0.047619,0.222222,0.121529,0.0530235,0,0.030303,0.20202,0.1,0.0282287,0,1,0.1,1,0.558586,0.284839,0,0.07,0,0.0568282,0.0639731,0.132435,0.107142,0.00985885,0,0.0740741,0.11156,0.104368,0.0097063,0,0.030303,0.0707071,0.0681818,0.00733628,0,0.25,1.07777,1.57483,1.02886,1.91464,2.09188,2.89419,0.336711,0.215323,0.0429593,0.614442,1.18397,1.53707,1,1,0,0,0,0,4.60517,6.20456,4.65789,2.03588,2.62201,2e-05,4e-06,0,9e-06,3.5e-05,1.5e-05,1.8e-05,1.3e-05,7e-06,1.2e-05,1.2e-05,8e-06
g001061.zip,0.248002,0.254933,0.252716,0.00155933,0,0.223386,0.272833,0.247818,0.00766862,0,1,0.000930829,1,0.00187167,0.00324578,0,0.055814,0,-0.00220221,0.247043,0.249017,0.248056,0.000317315,0,0.247312,0.248608,0.248058,0.000169364,0,0.223386,0.228621,0.228606,0.000234198,0,0.0139535,1.65477,1.35278,10.2021,1.32382,2.27781,5.66593,0.665816,0.0111545,4.68878,0.0356568,0.132503,2.85701,0,1,1,0,0,0,7.45008,12.8114,5.09605,1.58161,3.51444,0.01489,4.3e-05,0.000621,0.014749,0.033403,0.002335,0.49522,0.015999,0.001266,0.014741,0.001967,0.000155
g001060.zip,0.454454,0.461102,0.458614,0.00159572,0,0.393713,0.526946,0.457363,0.019586,0,1,2.83046e-07,1,0.0918809,0.091543,0,0.121076,0,-0.00602415,0.455876,0.461242,0.458207,0.000861882,0,0.457569,0.460167,0.458283,0.000474614,0,0.393713,0.411677,0.411571,0.000936291,0,0.0179372,1.41902,1.38213,2.25593,1.41733,2.14044,5.3907,0.452075,0.00448243,1.08195,0.00598774,1.02914,2.65456,0,0,1,1,1,0,6.50578,11.5346,-0.172503,-5.39428,5.22177,0.002907,1.5e-05,0.000168,0.001917,0.012571,0.000599,0.105201,0.002083,0.000348,0.00186,0.000477,5.7e-05
g001059.zip,0.187282,0.212709,0.198111,0.00721304,0,0.144201,0.266458,0.2,0.0225885,0,1,0.262987,1,0.357347,0.103823,0,0.06875,0,0.0033435,0.194478,0.209414,0.202539,0.00239983,0,0.199647,0.205125,0.202481,0.0010648,0,0.144201,0.15674,0.156573,0.00102327,0,0.06875,1.13286,1.31917,2.38043,1.37585,1.69538,4.39699,0.294395,0.19541,1.3196,0.118458,0.195063,2.20198,1,1,1,0,0,0,5.76832,9.23093,8.24514,4.19443,4.05071,0.000152,7e-06,1.3e-05,0.000194,0.000476,9.6e-05,0.013317,0.000205,4.4e-05,0.000189,8.6e-05,2.7e-05
g001058.zip,0.484628,0.938884,0.77488,0.181014,0,0.255309,0.987064,0.486513,0.254264,0,0.952444,-0.025,1,0.487392,0.302914,0,0.152757,0,0.789486,0.484042,0.810417,0.688848,0.135382,0,0.484042,0.809185,0.562077,0.0922646,0,0.255309,0.325848,0.300006,0.0223805,0,0.582479,0.78293,0.984931,1.02933,0.789349,1.9005,0.795703,0.258211,0.473481,0.000873753,0.320179,1.11035,0.181035,0,1,1,0,1,1,8.31825,15.2226,7.92709,3.19163,4.73546,0.42768,7.8e-05,0.014449,0.128073,0.261234,0.05416,28.2097,0.149729,0.029864,0.146745,0.070775,0.006012
g001057.zip,0,0,0,0,1,0.00156495,0.0156495,0.00469484,0.00260694,0,1,0.404762,1,0.510516,0.126464,0,0.00625,0,0.0220131,0.00260824,0.0140845,0.00616531,0.00186057,0,0.00586392,0.00766823,0.00642626,0.000534328,0,0.00156495,0.00312989,0.00283402,0.000612767,0,0.503125,0,1.70291,2.48045,1.67989,1.4676,1.50904,0,0.773875,1.40426,0.66178,0.769904,0.950965,1,1,1,1,1,0,6.46147,6.86693,8.69991,5.95672,2.74319,3e-05,1.5e-05,2e-06,1.3e-05,0.000123,6.8e-05,3e-05,2.9e-05,1.9e-05,2.4e-05,3.8e-05,5.3e-05
g001056.zip,0.3,0.3,0.3,0,1,0.263158,0.263158,0.263158,0,1,1,1,1,1,0,1,0.2,0,0,0.263158,0.263158,0.263158,0,1,0.263158,0.263158,0.263158,0,1,0.263158,0.263158,0.263158,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2.99573,3.91202,1.93792,0.35578,1.58214,1e-05,2e-06,0,3e-06,8e-06,4e-06,3e-06,4e-06,3e-06,2e-06,3e-06,2e-06
g001055.zip,0.666667,0.666667,0.666667,0,1,0.8,0.8,0.8,0,1,1,1,1,1,0,1,0.5,0,0,0.8,0.8,0.8,0,1,0.8,0.8,0.8,0,1,0.8,0.8,0.8,0,1,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1.79176,2.48491,1.06436,-0.000504956,1.06486,9e-06,1e-06,0,2e-06,7e-06,3e-06,1e-06,3e-06,2e-06,2e-06,1e-06,1e-06
g001054.zip,0.442396,0.571175,0.485126,0.0244227,0,0.306884,0.461377,0.386966,0.0194016,0,1,0.266751,1,0.608458,0.15067,0,0.169333,0,0.997384,0.380667,0.394169,0.387935,0.0019672,0,0.382301,0.392372,0.386728,0.00131914,0,0.306884,0.310763,0.310759,9.22342e-05,0,0.00113104,2.11671,2.19511,1.22398,1.83152,1.68076,6.9646,1.05589,0.32548,0.178264,0.469276,0.352293,3.45533,1,0,1,0,1,0,8.73053,15.8183,7.95118,2.75444,5.19674,0.520927,0.000137,0.019631,0.244856,0.676688,0.137771,64.6133,0.309206,0.049419,0.27569,0.070607,0.000559
g001053.zip,0.0470494,0.6,0.372591,0.129463,0,0.00500501,0.136136,0.0118398,0.0124326,0,1,1,1,1,0,1,0.007,0,-0.0629984,0.00850851,0.0706421,0.0262572,0.00982134,0,0.0156274,0.033033,0.0231186,0.00303814,0,0.00500501,0.00600601,0.006002,6.31821e-05,0,0.318,1.44405,3.85991,0,1.61444,1.58905,5.51747,0.437519,1.91792,0,0.626508,0.334128,2.81639,0,1,1,1,1,0,6.90776,8.68508,4.47638,0.819686,3.65669,7.2e-05,2e-05,8e-06,9.5e-05,0.000367,0.000143,0.000392,0.000113,4.2e-05,0.000115,0.000108,7.4e-05
g001052.zip,0,0.333333,0.0555556,0.124226,0,0.00429185,0.0171674,0.0121419,0.00306271,0,1,0.00164489,1,0.23697,0.183076,0,0.017094,0,0.0659058,0.00572246,0.0171674,0.0128618,0.00197599,0,0.0123391,0.0131537,0.0127481,0.000315125,0,0.00429185,0.00858369,0.00821687,0.00119991,0,0.444444,1.64866,1.62179,1.80439,1.7661,0.896136,2.37894,1.02563,0.62431,0.861464,0.698765,0.0107488,1.3776,1,0,1,0,0,0,5.45532,5.80212,16.4566,14.232,2.2246,2e-05,6e-06,0,7e-06,5.1e-05,2.1e-05,1e-05,1.2e-05,1e-05,1.3e-05,1.5e-05,1.5e-05
g001051.zip,0.181818,0.181818,0.181818,0,1,0.307692,0.307692,0.307692,0,1,1,1,1,1,0,1,0.175,0,0,0.307692,0.307692,0.307692,0,1,0.307692,0.307692,0.307692,0,1,0.307692,0.307692,0.307692,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3.68888,5.48064,2.36548,-0.405468,2.77094,1.6e-05,1e-06,0,5e-06,1.8e-05,7e-06,8e-06,9e-06,4e-06,6e-06,5e-06,2e-06
g001050.zip,0,0.333333,0.0277778,0.0921285,0,0.0285714,0.114286,0.0666667,0.0233285,0,1,0.0824966,1,0.343985,0.229055,0,0.0833333,0,-0.0523918,0.047619,0.0952381,0.0753968,0.013304,0,0.0722689,0.0857143,0.0783641,0.00479669,0,0.0285714,0.0571429,0.0492063,0.0127972,0,0.5,2.40613,1.12601,1.49878,1.14177,1.1087,1.09347,1.39007,0.317892,0.714827,0.375117,0.325822,0.689279,1,0,1,0,1,0,3.58352,3.73767,16.4642,15.3576,1.10655,1.3e-05,3e-06,0,2e-06,1.1e-05,6e-06,2e-06,5e-06,3e-06,3e-06,4e-06,2e-06
g001049.zip,0,0.166667,0.0111111,0.041574,0,0.00724638,0.0289855,0.0210614,0.00595221,0,1,0.00414696,1,0.207411,0.171053,0,0.028777,0,0.178101,0.00966184,0.0289855,0.0225255,0.00370244,0,0.0203301,0.0240505,0.0223044,0.00132136,0,0.00724638,0.0144928,0.0135022,0.00248928,0,0.453237,2.64415,1.47082,2.13524,1.59841,1.10137,1.86781,1.49837,0.565508,0.995277,0.60495,0.228136,1.1363,1,0,1,0,0,0,4.93447,5.30827,16.4811,14.6712,1.80992,1.7e-05,6e-06,0,5e-06,3.5e-05,1.5e-05,7e-06,1e-05,7e-06,8e-06,1.1e-05,1.1e-05
g001048.zip,0,0.0666667,0.0037037,0.0152708,0,0.00628931,0.081761,0.0251572,0.0118082,0,1,0.294915,1,0.364481,0.0953467,0,0.025,0,-0.0774267,0.0125786,0.0566038,0.031208,0.00754562,0,0.0251572,0.0351153,0.0301948,0.00259289,0,0.00628931,0.0188679,0.0163522,0.00399012,0,0.45,2.83667,1.88636,2.73757,1.59443,1.35771,1.52267,1.58526,0.686082,1.48121,0.545213,0.0271415,0.847337,1,1,1,1,0,0,5.07517,5.76832,7.94483,5.90275,2.04208,1.9e-05,5e-06,0,6e-06,3.9e-05,1.9e-05,1.1e-05,1.1e-05,8e-06,1.2e-05,1.3e-05,1.3e-05
g001047.zip,0.194329,0.207371,0.200834,0.00322366,0,0.153365,0.244131,0.2,0.0159633,0,1,0.254777,1,0.341736,0.0885371,0,0.0578125,0,-0.000486316,0.197913,0.204728,0.201275,0.00121921,0,0.199371,0.20266,0.201287,0.000595978,0,0.153365,0.167449,0.167251,0.00110095,0,0.0375,1.34205,1.35186,2.60704,1.32185,1.7674,4.36702,0.0896825,0.0189795,1.43364,0.0162558,0.494508,2.18557,1,0,1,1,0,0,6.46147,10.6188,8.57758,3.82243,4.75515,0.000581,1.5e-05,5.3e-05,0.000845,0.001892,0.000293,0.020785,0.000878,0.000147,0.000743,0.000247,5.4e-05
g001046.zip,0,0,0,0,1,0.166667,0.166667,0.166667,0,1,1,1,1,1,0,1,0.2,0,0,0.166667,0.166667,0.166667,0,1,0.166667,0.166667,0.166667,0,1,0.166667,0.166667,0.166667,0,1,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3.21888,3.91202,2.07944,0.310182,1.76926,1.1e-05,1e-06,1e-06,2e-06,1e-05,4e-06,2e-06,6e-06,3e-06,2e-06,3e-06,2e-06
g001045.zip,0,0,0,0,1,0.000546448,0.00218579,0.00110185,0.000362893,0,1,0.0393701,1,0.12007,0.0583751,0,0.00163845,0,-0.0388436,0.000728597,0.00218579,0.00123339,0.000243794,0,0.00119688,0.00135182,0.00126427,6.04186e-05,0,0.000546448,0.0010929,0.000655678,0.000218534,0,0.499181,0,1.41448,3.65787,1.56621,0.93987,1.44752,0,0.241231,1.66803,0.526054,0.289761,0.916632,1,1,1,1,1,1,7.51262,7.52078,12.5682,10.0518,2.51644,6e-05,3.4e-05,3e-06,2.4e-05,0.000381,0.00016,4e-05,3.5e-05,4.5e-05,4.5e-05,8.7e-05,0.000135
g001044.zip,0,0,0,0,1,0.00239091,0.00239091,0.00239091,0,1,1,4.5219e-07,1,0.00659845,0.0364014,0,0.00238949,0,0,0.00239091,0.00239091,0.00239091,0,1,0.00239091,0.00239091,0.00239091,0,1,0.00239091,0.00239091,0.00239091,0,1,0.483871,0,0,5.98851,0,0,0,0,0,2.9221,0,0,0,1,1,1,1,1,1,7.42297,8.11612,5.82513,4.8066,1.01853,5.8e-05,3.2e-05,4e-06,4.7e-05,0.000457,8.3e-05,4.1e-05,6.4e-05,4.1e-05,7.1e-05,5.6e-05,6.5e-05
g001043.zip,0,0.333333,0.0277778,0.0833333,0,0.00480769,0.0192308,0.013572,0.00373958,0,1,6.294e-05,1,0.267057,0.219039,0,0.0191388,0,0.101868,0.00721154,0.0192308,0.0145055,0.00219057,0,0.0138221,0.0150448,0.0143499,0.000504858,0,0.00480769,0.00961538,0.00906331,0.00153279,0,0.430622,2.44074,1.53468,1.54486,1.41793,0.854441,2.05899,1.37699,0.610115,0.716628,0.467652,0.219066,1.22853,1,0,1,0,1,0,5.34233,5.68698,16.4375,14.3263,2.11122,1.9e-05,5e-06,1e-06,6e-06,4.9e-05,2e-05,1e-05,1.2e-05,8e-06,9e-06,1.4e-05,1.3e-05
g001042.zip,0,0.0909091,0.025043,0.0225155,0,0.00782473,0.0422535,0.020222,0.00556192,0,1,0.256579,1,0.338295,0.062458,0,0.0125,0,-0.0142877,0.0143975,0.0294731,0.0217748,0.00171939,0,0.0211725,0.0224888,0.0217552,0.000376788,0,0.00782473,0.0140845,0.0135759,0.00112442,0,0.228125,1.64144,1.48392,3.36898,1.57428,1.12852,2.47704,0.731564,0.350113,1.76754,0.182028,0.296171,1.30483,1,1,1,1,1,0,6.46147,8.32724,8.5637,5.06516,3.49854,4.1e-05,1.2e-05,5e-06,6.9e-05,0.000233,9.6e-05,0.000166,9.5e-05,3e-05,8.1e-05,6.9e-05,5.6e-05
g001041.zip,0.335615,0.433661,0.376001,0.0342842,0,0.171604,0.812053,0.282577,0.115347,0,1,0.0228795,1,0.488386,0.136402,0,0.0908163,0,-0.0662402,0.29261,0.376432,0.332728,0.0173492,0,0.294473,0.373152,0.329087,0.0153682,0,0.171604,0.174668,0.174597,0.000347283,0,0.0377551,0.939602,2.46249,1.31732,1.20059,1.38643,3.66469,0.377656,1.27438,0.0890247,0.055528,0.24815,1.8965,1,1,0,1,0,0,6.88755,11.8171,6.47841,1.74915,4.72926,0.010817,1.7e-05,0.000175,0.002651,0.014457,0.000878,0.158529,0.011523,0.00047,0.002451,0.001194,7.9e-05
g001040.zip,0,0,0,0,1,0.0105263,0.0210526,0.0166437,0.00323073,0,1,0.384615,1,0.649516,0.304702,0,0.0157068,0,0.215512,0.0105263,0.0210526,0.0171282,0.00205119,0,0.0154462,0.0180068,0.0168348,0.00105652,0,0.0105263,0.0105263,0.0105263,0,1,0.424084,0,1.26171,0.731835,1.43906,0.916291,0,0,0.104348,0.247544,0.307594,0.261504,0,1,0,1,0,0,1,5.25227,5.71043,5.41364,2.94892,2.46472,1.8e-05,6e-06,1e-06,7e-06,4.1e-05,1.8e-05,8e-06,1.2e-05,9e-06,9e-06,1.4e-05,1.3e-05
g001039.zip,0.369318,1,0.45441,0.149577,0,0.030303,0.0909091,0.0779221,0.0168946,0,1,0.0539023,1,0.0833787,0.0476765,0,0.0467033,0,0.409091,0.0606061,0.0853994,0.0800866,0.00691144,0,0.0606061,0.0853994,0.0730028,0.0101219,0,0.030303,0.0743802,0.0669331,0.0103761,0,0.0796703,2.38968,1.30615,4.49377,1.30615,0.916291,1.8708,1.28398,0.617409,2.05508,0.617409,4.4742e-13,0.904265,1,0,1,0,0,0,5.89715,8.54636,4.0488,0.750222,3.29858,5.5e-05,7e-06,7e-06,0.00011,0.000249,7.4e-05,0.00026,0.000104,2.7e-05,0.0001,4.6e-05,2.1e-05
g001038.zip,0,1,0.0686869,0.230507,0,0.00628931,0.0754717,0.0251572,0.01323,0,1,0.289474,1,0.379359,0.129352,0,0.025,0,-0.00976093,0.0125786,0.0691824,0.0324114,0.0089253,0,0.0274443,0.0383076,0.0327762,0.00289565,0,0.00628931,0.0188679,0.0158412,0.00397596,0,0.44375,2.76104,1.66653,2.14091,1.78779,1.35229,1.34753,1.53733,0.716597,1.18285,0.690093,0.356079,0.673462,1,1,1,1,1,0,5.07517,5.76832,8.04289,5.82239,2.2205,2e-05,5e-06,1e-06,6e-06,4e-05,1.9e-05,1.2e-05,1.2e-05,8e-06,1e-05,1.2e-05,1.3e-05
g001037.zip,0.527893,0.931265,0.710271,0.130068,0,0.106332,0.978734,0.480985,0.223148,0,1,1,1,1,0,1,0.288889,0,0.933967,0.481508,0.871532,0.622161,0.088987,0,0.481508,0.871238,0.608117,0.0977478,0,0.106332,0.308845,0.293297,0.0376624,0,0.403382,1.01635,1.19713,0,1.22485,1.31004,2.35645,0.317534,0.49246,0,0.371453,0.608671,1.31507,1,1,1,1,1,0,7.6353,13.8451,5.68359,0.967319,4.71627,0.091207,5.3e-05,0.001593,0.035414,0.094291,0.007838,3.81128,0.03296,0.0035,0.042954,0.017263,0.00116
g001036.zip,0.786323,0.792531,0.789954,0.00183175,0,0.708543,0.859296,0.79,0.0298502,0,0.506456,-1,1,0.00501368,0.587104,0,0.3,0,-0.00304574,0.788261,0.793576,0.791131,0.000995603,0,0.78944,0.792056,0.790931,0.000690156,0,0.708543,0.723618,0.723442,0.0013649,0,0.025,1.07886,1.31722,1.02349,1.37122,1.34683,4.46922,0.411563,0.0178293,0.0199518,0.112701,0.434603,2.28682,0,1,0,0,0,0,5.29832,9.66275,4.22328,2.28984,1.93344,0.000643,8e-06,2.1e-05,0.00028,0.000842,0.000128,0.003801,0.000264,6.1e-05,0.000287,7.7e-05,1.6e-05
g001035.zip,0.047619,0.2,0.119794,0.0475024,0,0.0506329,0.202532,0.110759,0.0372021,0,1,0.283388,1,0.380214,0.133054,0,0.075,0,0.00778606,0.0860759,0.151899,0.122834,0.0130301,0,0.107595,0.137553,0.121874,0.00763749,0,0.0506329,0.0759494,0.0716772,0.007737,0,0.3,1.09145,1.31434,2.135,1.35708,1.34627,1.69236,0.403835,0.484973,1.17558,0.0871864,0.11053,0.964623,1,1,1,0,0,0,4.38203,5.85793,7.59541,5.50326,2.09215,1.8e-05,4e-06,1e-06,7e-06,2.8e-05,1.3e-05,1.3e-05,1.1e-05,7e-06,9e-06,1.1e-05,6e-06
g001034.zip,0.0384615,0.0635294,0.0502554,0.0080114,0,0.029029,0.0770771,0.0500501,0.00690966,0,1,0.1,1,0.550556,0.287688,0,0.018,0,-0.00133731,0.0480268,0.0542636,0.0510054,0.000964291,0,0.0503592,0.0527055,0.0510701,0.000426262,0,0.029029,0.038038,0.0379319,0.000706939,0,0.089,0.976834,1.41166,1.02071,1.41455,2.00982,4.50294,0.183564,0.165853,0.00420366,0.154196,0.886632,2.28483,1,1,0,1,1,0,6.90776,10.1266,5.83196,1.18335,4.64861,0.00025,1.9e-05,3.3e-05,0.000486,0.000855,0.000261,0.002653,0.000459,9.4e-05,0.000458,0.000225,8.5e-05
g001033.zip,0,0.0512821,0.019425,0.0166102,0,0.00782473,0.0406886,0.020222,0.00551147,0,1,0.253968,1,0.474188,0.194699,0,0.0125,0,-0.00538862,0.0156495,0.0288645,0.0217303,0.00159081,0,0.0201402,0.0235785,0.0217685,0.000692016,0,0.00782473,0.0140845,0.013637,0.00102148,0,0.226562,1.05151,1.40427,1.30162,1.6075,1.79707,2.50833,0.286517,0.353952,0.594128,0.160598,0.483665,1.31678,1,1,1,1,1,0,6.46147,8.32724,8.96602,5.43364,3.53238,4.4e-05,1.2e-05,5e-06,6.3e-05,0.000234,9.6e-05,0.000162,9.6e-05,3e-05,8.1e-05,6.8e-05,5.6e-05
g001032.zip,0.383658,0.998019,0.813624,0.260504,0,0.18442,1,0.385717,0.289983,0,1,1,1,1,0,1,0.222222,0,-0.695093,0.384697,0.891823,0.757523,0.205472,0,0.38474,0.891823,0.504498,0.186917,0,0.18442,0.254372,0.22545,0.0190168,0,0.739683,0.931191,1.22698,0,1.1679,1.45186,1.0869,0.542201,0.764972,0,0.740937,0.913365,0.390695,0,1,1,0,1,1,6.44572,11.2441,5.89183,2.5112,3.38064,0.002416,1.2e-05,9.7e-05,0.009571,0.002371,0.000621,0.050288,0.001848,0.000267,0.009514,0.00058,0.000176
g001031.zip,0.173684,0.253131,0.219156,0.0194524,0,0.0820821,0.121121,0.1001,0.00568812,0,1,0.0249589,1,0.260014,0.105046,0,0.034,0,0.00367156,0.0983205,0.102263,0.100422,0.000577813,0,0.0997128,0.100869,0.100374,0.000207688,0,0.0820821,0.0860861,0.0860711,0.000169802,0,0.042,1.32731,1.36347,1.61865,1.42351,1.8001,5.81278,0.0865602,0.0269066,0.597976,0.131639,0.61386,2.85235,0,1,1,0,0,0,6.90776,10.8198,7.43102,3.42053,4.01048,0.000411,2.3e-05,6.5e-05,0.000938,0.002145,0.000399,0.016292,0.001002,0.00018,0.000907,0.000295,8.4e-05
g001030.zip,0.0357143,0.3,0.114415,0.062939,0,0.0403226,0.185484,0.0949677,0.0264804,0,1,1,1,1,0,1,0.056,0,-0.0141959,0.0806452,0.135305,0.10247,0.00854961,0,0.097723,0.109677,0.102511,0.00276395,0,0.0403226,0.0645161,0.0625161,0.00428632,0,0.24,1.85923,1.42831,0,1.67017,1.59655,2.33468,0.892254,0.414224,0,0.361932,0.464647,1.22027,1,1,1,1,1,0,4.82831,6.60123,3.04749,0.0425661,3.00492,2.1e-05,5e-06,1e-06,1e-05,4.9e-05,1.9e-05,2.7e-05,1.9e-05,8e-06,1.7e-05,1.5e-05,1e-05
g001029.zip,0,0.666667,0.149206,0.218126,0,0.00106724,0.00640342,0.00425301,0.000707127,0,1,1e-05,1,0.160054,0.366553,0,0.00533049,0,0.273505,0.00160085,0.00533618,0.00433308,0.000452334,0,0.00213447,0.00458017,0.0037248,0.000933732,0,0.00106724,0.00320171,0.00315961,0.000250169,0,0.381663,1.29417,1.57585,1.69401,2.20863,1.03227,3.89283,0.736766,0.321759,1.0491,0.690793,0.551414,2.01836,1,0,1,0,0,0,6.84375,7.53316,14.4369,11.8598,2.57708,4.3e-05,1.9e-05,2e-06,2.8e-05,0.000212,9e-05,4.9e-05,3.5e-05,2.6e-05,4.1e-05,5.5e-05,6.1e-05
g001028.zip,0,0.333333,0.0634921,0.130892,0,0.00165837,0.0066335,0.00462368,0.00121999,0,1,0.00209126,1,0.241055,0.188592,0,0.00496689,0,0.13245,0.00221117,0.0066335,0.00491129,0.000754433,0,0.00468639,0.00521796,0.0049056,0.000201081,0,0.00165837,0.00331675,0.00314926,0.000499701,0,0.433775,1.5008,1.52322,1.53977,1.56466,1.04532,2.19878,0.946425,0.540636,0.70865,0.531243,0.442411,1.29429,1,0,1,0,1,0,6.40357,6.73578,16.4864,13.8643,2.62213,2.9e-05,1.3e-05,1e-06,1.3e-05,0.000123,4.8e-05,2.2e-05,2.1e-05,1.9e-05,2.1e-05,7.2e-05,3.7e-05
g001027.zip,1,1,1,0,1,1,1,1,0,1,1,0.00932401,1,0.335255,0.198047,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0.0192308,0,0,1.37625,0,0,0,0,0,0.506054,0,0,0,1,1,1,1,1,1,3.95124,7.18992,7.53179,4.83649,2.6953,6e-06,2e-06,2e-06,3e-05,6.8e-05,0,0,2e-06,1e-06,1e-06,0,1e-06
